t0,interval,date_start,date_end,semi-major axis,eccentricity,inclination,longitude of ascending node (Ω) (rads),longitude of ascending node (Ω) (degs),argument of pericenter (ω) (rads),argument of pericenter (ω) (degs),mean anomaly (rads),mean anomaly (degs),M_dot,Omega_dot,omega_dot,theta,Phi_1,Phi_2,Phi_3,Phi_4,Phi_5,Phi_1_deg,Phi_2_deg,Phi_3_deg,Phi_4_deg,Phi_5_deg
2451544.5,0.0,2000-01-01 00:00:00.000,2000-01-01 00:00:00.000,26549.000000000015,0.0010000000000004,2.8623399732707,0.0,0.0,0.0,0.0,0.0,0.0,0.000145947492085,1.35632905e-08,1.4180138e-09,1.7447671633306394,-3.489534326661279,-3.489534326661279,-3.489534326661279,-3.489534326661279,-3.489534326661279,160.0644106162831,160.0644106162831,160.0644106162831,160.0644106162831,160.0644106162831
2451544.5,2592000.0,2000-01-01 00:00:00.000,2000-01-31 00:00:00.000,26548.680621023806,0.0009394269023591,2.8626338335274366,0.0377149830896561,2.160909355444571,0.1503245838826618,8.612964213536847,1.257030296339018,72.02253070030491,0.0001459501257018,1.35649723e-08,1.4179654e-09,2.260850917492696,-3.076631971674056,-3.0389169885844,-2.8885924047017384,-3.1520619378533685,-3.414460774053073,183.72197290806355,185.88288226350812,194.495846477045,179.4001541971744,164.36580833378673
2451544.5,5184000.0,2000-01-01 00:00:00.000,2000-03-01 00:00:00.000,26548.87047459127,0.000853322452168,2.862955069567647,0.0747095267714192,4.280540573421958,0.1727334378743287,9.896896970984248,2.641044348782238,151.3206946920992,0.0001459485601492,1.35658929e-08,1.4179022e-09,2.776934671663888,-2.6653820298997895,-2.59067250312837,-2.4179390652540413,-2.814801083442628,-2.959453763208518,207.28485889672993,211.56539947015176,221.46229644113612,198.72377774988593,190.43578970404303
2451544.5,7776000.0,2000-01-01 00:00:00.000,2000-03-31 00:00:00.000,26548.734278998298,0.0008844528178822,2.8631194817769243,0.1109253650719566,6.355555259570993,0.131661175623313,7.543629688946559,-2.195588340819228,-125.79794547707272,0.0001459496832296,1.35667637e-08,1.4178743e-09,3.2930184258442154,-8.539038651812389,-8.428113286740432,-8.29645211111712,-8.760889381956302,-8.601246083466458,230.74912415206973,237.10467941164063,244.64830910058708,218.0380136329277,227.18490086394286
2451544.5,10368000.0,2000-01-01 00:00:00.000,2000-04-30 00:00:00.000,26548.86081111542,0.0010087490197543,2.862958123912653,0.1473102973929618,8.440258319433731,0.2035373619740568,11.661831814339987,-0.8617590992957563,-49.37515934664207,0.0001459486398345,1.3565929e-08,1.4179018e-09,3.8091021800336784,-8.129115799996095,-7.981805502603133,-7.778268140629076,-8.423736394782019,-8.297796993739379,254.23597348710996,262.6762318065437,274.33806362088364,237.3554568482425,244.57125300239113
2451544.5,12960000.0,2000-01-01 00:00:00.000,2000-05-30 00:00:00.000,26548.711950252353,0.0010357089526937,2.8626514698357988,0.1841458861957021,10.550782093710103,0.351427666484855,20.135322093713288,0.3966911540269915,22.72872889592069,0.0001459498673557,1.35649927e-08,1.4179615e-09,4.325185934232277,-7.718107161757005,-7.533961275561303,-7.182533609076447,-8.08639893414841,-8.219952502624464,277.78503380162897,288.3358158953391,308.4711379890525,256.6834696142089,249.03141380161946
2451544.5,15552000.0,2000-01-01 00:00:00.000,2000-06-29 00:00:00.000,26548.887084421876,0.0009605316654752,2.8624320052025087,0.2219160924326188,12.714855502424134,0.4837076302973231,27.71440573431097,1.6718360142688515,95.78914765557847,0.0001459484231841,1.35638381e-08,1.4179989e-09,4.84126968844001,-7.305079639881228,-7.083163547448608,-6.599455917151285,-7.748911824746465,-8.09045425347534,301.44976762785836,314.1646231302825,341.87902886459347,276.0200566230101,256.4511169321979
2451544.5,18144000.0,2000-01-01 00:00:00.000,2000-07-29 00:00:00.000,26548.836604577256,0.000904959186561,2.862452408374818,0.2598085647755348,14.88593424298941,0.4611572243278705,26.42236264595472,3.101848262336876,177.7228141218912,0.0001459488394428,1.35640004e-08,1.4179961e-09,5.357353442656879,-6.891892833873476,-6.632084269097941,-6.170927044770071,-7.411509963424546,-7.495938812530483,325.1236277625932,340.00956200558267,6.431924651537315,295.3517592766143,290.51434255369736
2451544.5,20736000.0,2000-01-01 00:00:00.000,2000-08-28 00:00:00.000,26548.580950030813,0.0009689742781797,2.8627412977848143,0.2973421178662066,17.036448425215116,0.4664139476484364,26.723550706291135,-1.7799360838384255,-101.98282540698564,0.0001459509476106,1.35655606e-08,1.4179474e-09,5.873437196882883,-12.763054412089549,-12.465712294223342,-11.999298346574905,-13.357738647821963,-13.270269901436238,348.7308484914447,5.767296916659802,32.49084762295092,314.6579516410144,319.66954164821664
2451544.5,23328000.0,2000-01-01 00:00:00.000,2000-09-27 00:00:00.000,26549.225986981222,0.0010908499714065,2.8629205343660566,0.3337722773453575,19.12374281035897,0.5708482357181089,32.70719464913682,-0.4792470192389244,-27.458831546615343,0.0001459456286316,1.35651673e-08,1.4179019e-09,6.389520951118023,-12.353668408411503,-12.019896131066147,-11.449047895348036,-13.021212963102219,-13.064896283529757,12.186938693923935,31.310681504282798,64.0178761534197,333.939453073206,331.43658317759036
2451544.5,25920000.0,2000-01-01 00:00:00.000,2000-10-27 00:00:00.000,26548.40848713856,0.0010515915097034,2.8627952823668124,0.3697493077387197,21.185074811312507,0.7313129145486058,41.901143507046534,0.7647811643146261,43.81873296632921,0.0001459523697954,1.35660679e-08,1.4179406e-09,6.905604705362299,-11.945366024122645,-11.575616716383927,-10.84430380183532,-12.684864639600086,-13.030056844552306,35.58094207880413,56.76601689011659,98.66716039716312,353.210792456179,333.43273599160193
2451544.5,28512000.0,2000-01-01 00:00:00.000,2000-11-26 00:00:00.000,26549.139710962103,0.0009717858552817,2.862306627735362,0.4062999141521977,23.279270297448605,0.8431888989858966,48.311165244174575,2.0582757189904126,117.93051177240567,0.0001459463400455,1.3562922e-08,1.4180173e-09,7.42168845961571,-11.535612387102914,-11.129312472950716,-10.28612357396482,-12.34821221540731,-12.846279341604012,59.05809612017026,82.3373664176188,130.6485316617933,12.499555525272967,343.96241127999224
