t0,interval,date,x,y,z,MEGNO (avg),vx,vy,vz,MEGNO (non-avg)
2451544.50000000000000000000,518400000.00000000000000000000, 2016  6  5    0H  0M  0.000000S,-25051.95955454346403712407,6125.34798164094718231354,-6399.28590380360583367292,1.34514001187608700505,1.04211145952533201786,3.68951521644865954030,-0.53755472890701272437,1.78994098918535748943
2451544.50000000000000000000,520992000.00000000000000000000, 2016  7  5    0H  0M  0.000000S,1952.08550685141608482809,26042.46380808419053209946,-4699.51167362062187748961,1.35818900490916782964,3.78338804688439545032,-0.13721127687452572275,0.83471704961470583051,1.78776045082790924212
2451544.50000000000000000000,523584000.00000000000000000000, 2016  8  4    0H  0M  0.000000S,25713.63120673840239760466,4250.33992939900781493634,4881.62317108417028066469,1.37273058499531797061,0.46852780298499263623,-3.76433491341262538299,0.81335807505939405893,1.78566060271165993889
2451544.50000000000000000000,526176000.00000000000000000000, 2016  9  3    0H  0M  0.000000S,8237.74036458123373449780,-24439.61783468016074039042,6281.96700284135567926569,1.38298504655541187880,-3.58355197220380539136,-1.35993031667790753581,-0.57201515407647285372,1.78364633510715409059
2451544.50000000000000000000,528768000.00000000000000000000, 2016 10  3    0H  0M  0.000000S,-22370.61159794160266756080,-14067.02823664285460836254,-2828.56060662797199256602,1.38889512681838267483,-1.90053489794520946710,3.22066926885791904311,-0.99884526948396301638,1.78170460100662686465
2451544.50000000000000000000,531360000.00000000000000000000, 2016 11  2    0H  0M  0.000000S,-17300.17294736264739185572,18812.95972349474322982132,-7237.70028754076156474184,1.39155031174690413387,2.80175242063398943770,2.66277057213537382552,0.23906116289973045053,1.77980741531706887493
2451544.50000000000000000000,533952000.00000000000000000000, 2016 12  2    0H  0M  0.000000S,15283.51605997371189005207,21673.51233382058489951305,411.25301055997942967224,1.38826707810861016412,3.03178451624332190306,-2.16251066380365397634,1.08375731078216386294,1.77791734370515497332
2451544.50000000000000000000,536544000.00000000000000000000, 2017  1  1    0H  0M  0.000000S,23328.46372801619872916490,-10214.96404407845147943590,7396.09580545934932160890,1.37411706075831041574,-1.58397465477107024512,-3.53901812177431418505,0.11730099474869548626,1.77599431423320286427
2451544.50000000000000000000,539136000.00000000000000000000, 2017  1 31    0H  0M  0.000000S,-5942.22256654401371633867,-25806.76492387748294277117,2000.00106824895146928611,1.35002403121672420738,-3.65169326411968198087,0.75494964052097413010,-1.04847083315899269884,1.77400290304541963238
2451544.50000000000000000000,541728000.00000000000000000000, 2017  3  2    0H  0M  0.000000S,-25702.89663022745298803784,-138.85397701973579387413,-6766.01223750962344638538,1.32354168429225316217,0.10154972110402793462,3.84128739705883992528,-0.46273548175233480961,1.77191915209446615442
2451544.50000000000000000000,544320000.00000000000000000000, 2017  4  1    0H  0M  0.000000S,-4570.24572453389009751845,25804.26668685051117790863,-4266.25393102113685017684,1.30083211417192590176,3.68451585120910518611,0.79585266997269776823,0.89583831751162334989,1.76973548691092741336
2451544.50000000000000000000,546912000.00000000000000000000, 2017  5  1    0H  0M  0.000000S,23751.50456638404284603894,10508.97265094249269168358,5344.20423723757357947761,1.28220154141735487308,1.39256187730486891141,-3.53957705010434375836,0.76317098139888972508,1.76746240104350271771
2451544.50000000000000000000,549504000.00000000000000000000, 2017  5 31    0H  0M  0.000000S,14067.03309327681017748546,-21667.42402571503771468997,6035.48291476931808574591,1.26692319932224761736,-3.11976949308238982184,-2.21030443060851666814,-0.64648020897734326251,1.76512650649079660958
2451544.50000000000000000000,552096000.00000000000000000000, 2017  6 30    0H  0M  0.000000S,-18076.74142377655880409293,-19175.93138263354194350541,-3378.05486349199554751976,1.25844202468562404995,-2.64074193418960767588,2.65713203260741215317,-0.97855604449661015565,1.76276543611793568012
2451544.50000000000000000000,554688000.00000000000000000000, 2017  7 30    0H  0M  0.000000S,-21406.96762075467995600775,14003.28794804624703829177,-7199.09368487828578508925,1.26122301089599786472,2.03729337348284200715,3.27578064374144295456,0.32246314931521014024,1.76042048474211743070
2451544.50000000000000000000,557280000.00000000000000000000, 2017  8 29    0H  0M  0.000000S,9311.96295158585053286515,24830.02516053980070864782,986.52053461422656255309,1.27391995857088158317,3.46697321234600819295,-1.34828205233559739185,1.09065088598955495236,1.75812828980436441917
2451544.50000000000000000000,559872000.00000000000000000000, 2017  9 28    0H  0M  0.000000S,25086.69198065378805040382,-4124.48608652417806297308,7529.21600936344020738034,1.28915137025713733010,-0.63927730438520979916,-3.82650689100134133724,0.03523689401903129514,1.75591338501834703933
2451544.50000000000000000000,562464000.00000000000000000000, 2017 10 28    0H  0M  0.000000S,743.90000869374034664361,-26490.97336038530193036422,1471.95405078183193836594,1.30063277946871069801,-3.71812542503696885632,-0.16910131422609975260,-1.08089306402799656404,1.75378349190953231052
2451544.50000000000000000000,565056000.00000000000000000000, 2017 11 27    0H  0M  0.000000S,-24794.18024513387717888691,-6447.25949971807403926505,-7070.77208351178160228301,1.30781445685741126717,-0.86507600561556419194,3.75217608228029408934,-0.39402439063150906939,1.75172852462674621954
2451544.50000000000000000000,567648000.00000000000000000000, 2017 12 27    0H  0M  0.000000S,-10885.81733502402494195849,23921.14283798077303799801,-3866.70122571785168474889,1.31197265684200603530,3.35803410406886504447,1.67761014056745039191,0.95149891921522400384,1.74972299574228773444
2451544.50000000000000000000,570240000.00000000000000000000, 2018  1 26    0H  0M  0.000000S,20303.55152718567842384800,16053.01573424426351266447,5797.08911571599855960812,1.30983422641096591832,2.23348730849486765138,-3.08887073250551846826,0.71557984383803008299,1.74773084215245999573
2451544.50000000000000000000,572832000.00000000000000000000, 2018  2 25    0H  0M  0.000000S,19037.90259011169837322086,-17530.72930299821018707007,5787.84524800235431030160,1.29595771071854026779,-2.45908019904974040060,-2.91214146404557894243,-0.72094744470400651259,1.74571184594007355884
2451544.50000000000000000000,575424000.00000000000000000000, 2018  3 27    0H  0M  0.000000S,-12638.10893501110513170715,-23024.92059553645231062546,-3920.99150477658758973121,1.27117345822579341785,-3.22232531322494031301,1.92615233803325125450,-0.95490316440436717738,1.74362895471718526430
2451544.50000000000000000000,578016000.00000000000000000000, 2018  4 26    0H  0M  0.000000S,-24228.18218692810478387401,8286.28673615539264574181,-7124.84890724040633358527,1.24295418223136322489,1.13951884195397123989,3.67689978668782968541,0.40240930313746403613,1.74145531500810557546
2451544.50000000000000000000,580608000.00000000000000000000, 2018  5 26    0H  0M  0.000000S,2664.94998671561779701733,26374.88450121630376088433,1512.75224371577655801957,1.21760559562519143917,3.69068309587516774073,-0.44032415161370663803,1.09315995643491570277,1.73917949917974623553
2451544.50000000000000000000,583200000.00000000000000000000, 2018  6 25    0H  0M  0.000000S,25284.47320004979701479897,2323.81074065638904357911,7645.14325320054376788903,1.19594937821021884972,0.36400774261409757360,-3.86210842999176096058,-0.03635472984133644725,1.73680782335070271749
2451544.50000000000000000000,585792000.00000000000000000000, 2018  7 25    0H  0M  0.000000S,7522.29212885576453118119,-25418.07837571026175282896,1018.20375851666813105112,1.17762863215041702070,-3.54906409916580178887,-1.09876980162680926156,-1.11140614903372547673,1.73436337243000515684
2451544.50000000000000000000,588384000.00000000000000000000, 2018  8 24    0H  0M  0.000000S,-22290.80320114095593453385,-12442.94496918703771370929,-7356.03862811014005274046,1.16604565179461028279,-1.79915220475457737770,3.41245956286018792269,-0.33321838830099936857,1.73188180552853698835
2451544.50000000000000000000,590976000.00000000000000000000, 2018  9 23    0H  0M  0.000000S,-16664.55761260481813224033,20403.37184465908649144694,-3497.00819322147390266764,1.16616032173572370390,2.81109102618365636062,2.46516715770004690711,1.00250989504106469141,1.72940443727876469460
2451544.50000000000000000000,593568000.00000000000000000000, 2018 10 23    0H  0M  0.000000S,15467.25328534526852308773,20657.22018703061985434033,6195.57399891310342354700,1.17735858105072410673,2.95368192298193266154,-2.41866354560095331294,0.67104306417630765758,1.72696986913595407209
2451544.50000000000000000000,596160000.00000000000000000000, 2018 11 22    0H  0M  0.000000S,22932.07450085981690790504,-12093.77736996369822009001,5562.63108668721997673856,1.19266341846803247684,-1.62202248554010508563,-3.43610040754757806170,-0.78325931372741053327,1.72460618949849453507
2451544.50000000000000000000,598752000.00000000000000000000, 2018 12 22    0H  0M  0.000000S,-6267.86315499008105689427,-25416.56288500328810187057,-4369.31156763527269504266,1.20540309661784106332,-3.61318413592473541840,1.04704330574258630548,-0.93405754780676208959,1.72232567509874967548
2451544.50000000000000000000,601344000.00000000000000000000, 2019  1 21    0H  0M  0.000000S,-25545.77217803185340017080,1924.74587555802122551540,-7063.45532811059729283443,1.21445258971322078700,0.15698026791561003890,3.83903594983077223191,0.47144815059607475538,1.72012294146331456979
2451544.50000000000000000000,603936000.00000000000000000000, 2019  2 20    0H  0M  0.000000S,-4188.07810191762291651685,26156.91637229709158418700,1998.75654449185526573274,1.22055972492791875439,3.67959652022543215466,0.50185292934853054092,1.09723013855724715881,1.71797635871465592672
2451544.50000000000000000000,606528000.00000000000000000000, 2019  3 22    0H  0M  0.000000S,23854.16783013615349773318,8629.46860345477034570649,7761.17778677022397459950,1.22002880478513220375,1.34560124588497731501,-3.63536392088926785249,-0.10548029737494890590,1.71585211308258522855
2451544.50000000000000000000,609120000.00000000000000000000, 2019  4 21    0H  0M  0.000000S,13839.45210560780833475292,-22614.49554741709653171711,575.93944605849526396923,1.20737442932113836491,-3.14905920140543349461,-1.95833627363242057662,-1.13821884954289642700,1.71371028904727396025
2451544.50000000000000000000,611712000.00000000000000000000, 2019  5 21    0H  0M  0.000000S,-18337.14515738249974674545,-17639.32101853734639007598,-7594.43217853436362929642,1.18282205806102513890,-2.62267629137265245731,2.83811614036074555401,-0.27486083096789182267,1.71151207982453046341
2451544.50000000000000000000,614304000.00000000000000000000, 2019  6 20    0H  0M  0.000000S,-21389.52760716609191149473,15456.10677554958601831459,-3157.29438923960742613417,1.15318620723115583537,2.07999654472659711857,3.09217520474458051893,1.04568340625438560565,1.70922688088395990924
2451544.50000000000000000000,616896000.00000000000000000000, 2019  7 20    0H  0M  0.000000S,9583.07254683637984271627,23885.42652050000833696686,6541.59027939710449572885,1.12492198334623738631,3.48210132123245319491,-1.57528723181961360922,0.63307862398929981573,1.70683797983986385027
2451544.50000000000000000000,619488000.00000000000000000000, 2019  8 19    0H  0M  0.000000S,25324.78620202184174559079,-5737.71858297302424034569,5386.18433597288094460964,1.09954546464409319562,-0.66855371228651905291,-3.72795497848017598486,-0.83827135159309262846,1.70434585762889301286
2451544.50000000000000000000,622080000.00000000000000000000, 2019  9 18    0H  0M  0.000000S,614.21137928149892104557,-26086.93511219813444768079,-4768.25536008369181217859,1.07701177888059995702,-3.76709628399744911320,0.07571370287933909538,-0.91795908688613903070,1.70176846434494799531
2451544.50000000000000000000,624672000.00000000000000000000, 2019 10 18    0H  0M  0.000000S,-25180.24616980520659126341,-4742.27386444446801760932,-7007.84655991924228146672,1.06091329718551019567,-0.85619077251380959481,3.73906090065378826637,0.53202821455388726868,1.69913810061951453534
2451544.50000000000000000000,627264000.00000000000000000000, 2019 11 17    0H  0M  0.000000S,-10921.94353610959478828590,24107.46127350085953366943,2404.17326482111457153223,1.05662531844234175438,3.42148931664984790046,1.43880461802044568032,1.09887090081173033340,1.69649517907873970124
2451544.50000000000000000000,629856000.00000000000000000000, 2019 12 17    0H  0M  0.000000S,20768.07837053205366828479,14548.71457181183905049693,7847.11846484033048909623,1.06477318031541567933,2.25822617009586235071,-3.14559202737590792864,-0.15934753186131311864,1.69388010076209094557
2451544.50000000000000000000,632448000.00000000000000000000, 2020  1 16    0H  0M  0.000000S,19349.27213294338434934616,-18130.32092487635964062065,244.13946309968650894007,1.07922561482490064755,-2.52386507277067195787,-2.70835025496328762884,-1.15962990713472868798,1.69132519474361475709
2451544.50000000000000000000,635040000.00000000000000000000, 2020  2 15    0H  0M  0.000000S,-13059.55805851622608315665,-21744.04559824700118042529,-7796.94699272896014008438,1.09282442762808762460,-3.28281564178540197219,2.04912336481701817803,-0.22966237076910994697,1.68884858749015354107
2451544.50000000000000000000,637632000.00000000000000000000, 2020  3 16    0H  0M  0.000000S,-24712.24591117812815355137,9332.18513818559040373657,-2871.35398359976079518674,1.10351157564900659303,1.19969169841619960337,3.51757913990700377127,1.08442036887980508553,1.68645111852850049239
2451544.50000000000000000000,640224000.00000000000000000000, 2020  4 15    0H  0M  0.000000S,3010.79465115553057330544,25492.85583399636379908770,6851.48305115659513830906,1.11154346232931300342,3.77639667565437919805,-0.60989433602080622698,0.59853901522751229436,1.68411657932933600534
2451544.50000000000000000000,642816000.00000000000000000000, 2020  5 15    0H  0M  0.000000S,25991.22275644639739766717,1105.89824988987379583705,5214.94502164517052733572,1.11334884126661903814,0.33382536627751935310,-3.75991693123925507791,-0.88554762271041376209,1.68181494057900815520
2451544.50000000000000000000,645408000.00000000000000000000, 2020  6 14    0H  0M  0.000000S,7468.09171171097841579467,-24928.81367196398787200451,-5101.40273666092343773926,1.10306743408451768396,-3.66075197040228994538,-0.91351475105874735405,-0.90129132545301970936,1.67950784089291227374
2451544.50000000000000000000,648000000.00000000000000000000, 2020  7 14    0H  0M  0.000000S,-23073.70475536230514990166,-11141.15777117235120385885,-6949.49528011710481223417,1.07994126647996657731,-1.81049267482122955286,3.37590478930995807616,0.58284574791783738679,1.67715539027931548333
2451544.50000000000000000000,650592000.00000000000000000000, 2020  8 13    0H  0M  0.000000S,-16875.36154088541661622003,20344.24776036154798930511,2752.98197042223364405800,1.04973245770993139914,2.92776906517886326142,2.28057028099259095910,1.10056111950760837637,1.67472321879573926573
2451544.50000000000000000000,653184000.00000000000000000000, 2020  9 12    0H  0M  0.000000S,16227.15970132742222631350,19473.84376597163645783439,7924.88921060881966695888,1.01876161379995333611,3.00984751692538887724,-2.42916417990033606245,-0.20670929925217673695,1.67218868211241500354
2451544.50000000000000000000,655776000.00000000000000000000, 2020 10 12    0H  0M  0.000000S,23506.72069381486653583124,-12285.47617694644759467337,-44.98472202268885666854,0.98944473452715142603,-1.71579710561137499525,-3.27299856835916802567,-1.17734917762873458891,1.66954521211774209455
2451544.50000000000000000000,658368000.00000000000000000000, 2020 11 11    0H  0M  0.000000S,-6789.58596062653032277012,-24374.80445767266064649448,-7954.61686556716722407145,0.96205433824166031176,-3.71575983948364019227,1.09473593755766529512,-0.19189946310035599364,1.66680389317964094964
2451544.50000000000000000000,660960000.00000000000000000000, 2020 12 11    0H  0M  0.000000S,-26320.15104938334116013721,2377.82649919956111261854,-2645.07961789976388899959,0.94001792842150699858,0.21864255562177614678,3.70335870695494229210,1.11326223467044527204,1.66399165932327552930
2451544.50000000000000000000,663552000.00000000000000000000, 2021  1 10    0H  0M  0.000000S,-3899.24092621880754450103,25318.67833241822881973349,7075.71757606078062963206,0.92954298241937183267,3.80448507214145115185,0.42492650768158335417,0.57274960768215921192,1.66114621125092321030
2451544.50000000000000000000,666144000.00000000000000000000, 2021  2  9    0H  0M  0.000000S,24776.58388321798702236265,8060.20829415829030040186,5095.71868733153132779989,0.93304087906520460916,1.32991566334373123581,-3.52137060076858610103,-0.91957803247791503054,1.65830859664352914251
2451544.50000000000000000000,668736000.00000000000000000000, 2021  3 11    0H  0M  0.000000S,13911.26020790340589883272,-21932.93323322701326105744,-5346.87626114033537305659,0.94513103797472564072,-3.28362466644319273001,-1.86420845756768449597,-0.89005563779510732392,1.65551505047266145354
2451544.50000000000000000000,671328000.00000000000000000000, 2021  4 10    0H  0M  0.000000S,-19248.81232384826944326051,-16902.93063732146401889622,-6906.02690020006411941722,0.95814155877426199215,-2.65166199718611306224,2.75964137374258555724,0.62170822578908246925,1.65278995764972513882
2451544.50000000000000000000,673920000.00000000000000000000, 2021  5 10    0H  0M  0.000000S,-21687.49681629159022122622,15045.79298861149982258212,3028.43701400872259910102,0.96948359344051837638,2.21604781549663787388,2.97816591522027618311,1.10048569385406413979,1.65014147932965538068
2451544.50000000000000000000,676512000.00000000000000000000, 2021  6  9    0H  0M  0.000000S,10479.22302788752858759835,23082.29800829611849621870,7965.61379607301842042943,0.97919246385715619230,3.54826211268608870952,-1.52894658975610520102,-0.24516984667259200670,1.64756051262082325870
2451544.50000000000000000000,679104000.00000000000000000000, 2021  7  9    0H  0M  0.000000S,25959.65873944988925359212,-5501.12484949084318941459,-286.12755579775011938182,0.98366010400691039628,-0.78149623723902328365,-3.60621267877181272965,-1.18785810076878894925,1.64502277825267628764
2451544.50000000000000000000,681696000.00000000000000000000, 2021  8  8    0H  0M  0.000000S,-33.08463248175104354232,-25261.11933981250331271440,-8065.11046760325825744076,0.97691379589468774203,-3.87567203236041102343,0.05561928977005667352,-0.15949077247430010207,1.64249335429779397266
2451544.50000000000000000000,684288000.00000000000000000000, 2021  9  7    0H  0M  0.000000S,-25997.22840333362546516582,-4760.59624904677821177756,-2441.17459660168697155314,0.95660361758348411154,-0.77454061520908035199,3.62379557935651108735,1.13576103855099330708,1.63993283202798578735
2451544.50000000000000000000,686880000.00000000000000000000, 2021 10  7    0H  0M  0.000000S,-10473.78946341601294989232,23320.20106165250763297081,7256.96259583558548911242,0.92681748907681171801,3.55589285805697308263,1.42863211724961414184,0.54721680244756010225,1.63730417937420047458
2451544.50000000000000000000,689472000.00000000000000000000, 2021 11  6    0H  0M  0.000000S,21744.77620230067259399220,14429.46366649971969309263,4958.80976710408594954060,0.89421368373307241750,2.22090651844649222824,-3.02770843085094476521,-0.94745106385053734499,1.63457929103936527859
2451544.50000000000000000000,692064000.00000000000000000000, 2021 12  6    0H  0M  0.000000S,19311.48296034221857553348,-17321.15420836559860617854,-5541.85601025138839759165,0.86163486867905636490,-2.66103192173221092531,-2.68166443495304074318,-0.87547645621288772144,1.63174414255967281662
2451544.50000000000000000000,694656000.00000000000000000000, 2022  1  5    0H  0M  0.000000S,-13960.97912636598994140513,-21484.77508686838700668886,-6844.82961404374691483099,0.82929717018223092495,-3.29892672109434315075,1.93373858512048490965,0.65047459032511756316,1.62880156025047506674
2451544.50000000000000000000,697248000.00000000000000000000, 2022  2  4    0H  0M  0.000000S,-24925.10676513906219042838,8573.66299605934182181954,3225.57984667310665827245,0.80063258361971023636,1.33071325709595233988,3.46875495634486918917,1.09723032092935701698,1.62577096815916588568
2451544.50000000000000000000,699840000.00000000000000000000, 2022  3  6    0H  0M  0.000000S,3865.16564123603257030481,25056.34318531157259712927,7972.56769268150583229726,0.78284842580770697129,3.82800564197373027753,-0.50378678766462192673,-0.27333991688625597360,1.62268491899961997404
2451544.50000000000000000000,702432000.00000000000000000000, 2022  4  5    0H  0M  0.000000S,26486.78777050467761000618,1806.17252368952358665410,-468.92928161503152750811,0.77984220168605089540,0.22551128903681427751,-3.67936088666462968177,-1.19220807700061470769,1.61958280428903189652
2451544.50000000000000000000,705024000.00000000000000000000, 2022  5  5    0H  0M  0.000000S,6841.40942429362257826142,-24300.36024126297343173064,-8121.49745202377380337566,0.78708536180546440075,-3.74367150821770655611,-1.00703162646143473680,-0.13432304717562926211,1.61650297720546221036
2451544.50000000000000000000,707616000.00000000000000000000, 2022  6  4    0H  0M  0.000000S,-23713.19777899773180251941,-11671.65555922093335539103,-2275.17751186509030958405,0.79737990084546062075,-1.72690549772884427426,3.27690934088347685105,1.14779812815534421055,1.61347519247345427829
2451544.50000000000000000000,710208000.00000000000000000000, 2022  7  4    0H  0M  0.000000S,-16341.79901383076503407210,19607.93847791499501909129,7360.70603588675112405326,0.80768997783792939593,3.03953578193136531027,2.34136462735688599679,0.52406937521203000863,1.61051513331121576300
2451544.50000000000000000000,712800000.00000000000000000000, 2022  8  3    0H  0M  0.000000S,17080.06412184766304562800,19782.75770837954769376665,4812.81503500134022033308,0.81784623481904250575,2.94917235005679545523,-2.31361234423546324734,-0.96616086886071839146,1.60762196340759033752
2451544.50000000000000000000,715392000.00000000000000000000, 2022  9  2    0H  0M  0.000000S,23255.09402450717243482359,-11454.84331893133457924705,-5696.00269618559559603455,0.82483829638028460796,-1.84109293562710618630,-3.30123202369609725082,-0.85687018424168204245,1.60477896886095505735
2451544.50000000000000000000,717984000.00000000000000000000, 2022 10  2    0H  0M  0.000000S,-7662.01687916270202549640,-24472.92238425598770845681,-6741.81518145077461667825,0.82198922256826500998,-3.69486659842031883727,0.97095088437028120865,0.67571989622043604484,1.60195686290613914515
2451544.50000000000000000000,720576000.00000000000000000000, 2022 11  1    0H  0M  0.000000S,-26271.91238885354687226936,1544.45514582061878172681,3413.97778579613941474236,0.80516389742656102602,0.35453358080353680748,3.70438412151209917056,1.08548785363432420681,1.59911909372615834712
2451544.50000000000000000000,723168000.00000000000000000000, 2022 12  1    0H  0M  0.000000S,-2944.44414219008922373177,25196.43497839944393490441,7910.67384385686546011129,0.77729069810676532093,3.82087634984417112705,0.54397604636984753235,-0.30284174299730609592,1.59622827364961272778
2451544.50000000000000000000,725760000.00000000000000000000, 2022 12 31    0H  0M  0.000000S,25031.08305384654522640631,8878.86293501926047611050,-671.47490835275209519750,0.74455492127426614601,1.20081521944099067767,-3.48434913812614954765,-1.18748559551686261315,1.59325268021983013078
2451544.50000000000000000000,728352000.00000000000000000000, 2023  1 30    0H  0M  0.000000S,13138.53410614825770608149,-21569.01793337178241927177,-8127.77913446125785412733,0.71004375604527614207,-3.32981006065890339229,-1.98360490230825670110,-0.10662944048181477452,1.59017180613854525184
2451544.50000000000000000000,730944000.00000000000000000000, 2023  3  1    0H  0M  0.000000S,-19643.87067391540040262043,-17691.22201784355274867266,-2095.67565654055852064630,0.67402750907795161428,-2.54686963804932187116,2.68938112341560131568,1.15260523533292058573,1.58698011873808586536
2451544.50000000000000000000,733536000.00000000000000000000, 2023  3 31    0H  0M  0.000000S,-20998.81752090796362608671,14455.33489158013435371686,7413.37180946957323612878,0.63955351737725840700,2.29295880774260263379,3.08349405293002964967,0.49770553499449360357,1.58368831477288463105
2451544.50000000000000000000,736128000.00000000000000000000, 2023  4 30    0H  0M  0.000000S,11102.87485598120110807940,23697.52368439132260391489,4630.64988021874160040170,0.61420610506636252879,3.46146812974960260689,-1.42999727342251570228,-0.97794216608164230564,1.58032153368097927348
2451544.50000000000000000000,738720000.00000000000000000000, 2023  5 30    0H  0M  0.000000S,25480.76268698466083151288,-4731.15223372253876732429,-5801.04053201178430754226,0.60312263949280686681,-0.87701448582634755624,-3.67992646494629482845,-0.83244142848953350811,1.57691452221576278170
2451544.50000000000000000000,741312000.00000000000000000000, 2023  6 29    0H  0M  0.000000S,-724.22474755981932048599,-25677.13868039388398756273,-6600.20670551166404038668,0.60341255071128330201,-3.81567069100837263917,-0.06797924120869458520,0.69320595988485389505,1.57350467518633907460
2451544.50000000000000000000,743904000.00000000000000000000, 2023  7 29    0H  0M  0.000000S,-25675.03111518760852050036,-5627.54848152058002597187,3559.59912125643131730612,0.60849601873275238617,-0.65952710973975103848,3.66980651857661976933,1.06721957998903760334,1.57012462692066279146
2451544.50000000000000000000,746496000.00000000000000000000, 2023  8 28    0H  0M  0.000000S,-9581.64543383428281231318,23513.78556791401206282899,7798.54654020757425314514,0.61541023941137218412,3.53234907280383492179,1.55331114092232369650,-0.33018952910467036510,1.56679609448681378403
2451544.50000000000000000000,749088000.00000000000000000000, 2023  9 27    0H  0M  0.000000S,21733.81424660536140436307,15268.58697899377875728533,-894.44937157688809747924,0.62416202557485778168,2.08650715763446603646,-3.04106543072179569265,-1.17538417630045288753,1.56352613498554027238
2451544.50000000000000000000,751680000.00000000000000000000, 2023 10 27    0H  0M  0.000000S,18418.44939877090655500069,-17323.97493740979552967474,-8082.11408826665228843922,0.63189371522592507890,-2.67450225148547238163,-2.80338857886129666497,-0.07149817778158096271,1.56030629757172145666
2451544.50000000000000000000,754272000.00000000000000000000, 2023 11 26    0H  0M  0.000000S,-14187.71122787989224889316,-22325.92196066369069740176,-1846.25192440569981044973,0.63180424532097445578,-3.16888478396035111473,1.91979826832695543715,1.15012015745368101349,1.55711460566921755522
2451544.50000000000000000000,756864000.00000000000000000000, 2023 12 26    0H  0M  0.000000S,-24046.17809588024829281494,8400.59579821252555120736,7430.87481409902284212876,0.61837545722226250344,1.39161780743503671331,3.58936943615737202862,0.45963935759735308206,1.55391981772150056251
2451544.50000000000000000000,759456000.00000000000000000000, 2024  1 25    0H  0M  0.000000S,4446.11519023270193429198,25829.30276802836306160316,4365.14181543008999142330,0.59297039309737642476,3.71386044897791745001,-0.46919964314092954538,-0.98836812110720562163,1.55068705342840740258
2451544.50000000000000000000,762048000.00000000000000000000, 2024  2 24    0H  0M  0.000000S,25814.10564657353461370803,2147.52057656672695884481,-5922.35471955246794095729,0.56134139136064897802,0.12955668826966793006,-3.78645269813892815236,-0.79629018756470926199,1.54738384330421818724
2451544.50000000000000000000,764640000.00000000000000000000, 2024  3 25    0H  0M  0.000000S,6146.80816636383042350644,-25012.23371181086258729920,-6381.26614370028437406290,0.52686436008270531861,-3.65494741971935788172,-1.07637644366866580548,0.71550535600265763314,1.54398574913677277820
2451544.50000000000000000000,767232000.00000000000000000000, 2024  4 24    0H  0M  0.000000S,-23212.32195267974384478293,-12258.90086065820469229948,3745.57134500874371951795,0.48927208223897322714,-1.61409870090023233047,3.37180044273779344621,1.03748183419111583703,1.54048073717442424169
2451544.50000000000000000000,769824000.00000000000000000000, 2024  5 24    0H  0M  0.000000S,-15476.77842406149466114584,20178.54437386364952544682,7609.16592224633041041670,0.45076364293891341140,2.99115539086957316073,2.43710957253745164053,-0.36364597008801291533,1.53687148982810861675
2451544.50000000000000000000,772416000.00000000000000000000, 2024  6 23    0H  0M  0.000000S,16895.33259982836534618400,20481.25094652396364836022,-1154.83255087387215098715,0.41898281760713701471,2.81902459478624267675,-2.38872555658839935688,-1.15354795722254799273,1.53317499197689310897
2451544.50000000000000000000,775008000.00000000000000000000, 2024  7 23    0H  0M  0.000000S,22372.74557142605044646189,-11885.27859516960961627774,-7983.33988333540855819592,0.40002137151035221940,-1.82934009257212748523,-3.41344215876043710622,-0.03220542191200292947,1.52941923530232437578
2451544.50000000000000000000,777600000.00000000000000000000, 2024  8 22    0H  0M  0.000000S,-7702.59360869176816777326,-25333.92960389959262101911,-1568.92502668906354301726,0.39246702497887719918,-3.56416840357347552981,1.01609031414310213570,1.14218130287571706383,1.52563763049687883822
2451544.50000000000000000000,780192000.00000000000000000000, 2024  9 21    0H  0M  0.000000S,-25398.05515819860011106357,1767.20487649221786341514,7430.73776084633027494419,0.39099595993086905255,0.38600358913670929084,3.83705997861253855774,0.41532220469241415417,1.52186233647019819593
2451544.50000000000000000000,782784000.00000000000000000000, 2024 10 21    0H  0M  0.000000S,-2533.21803858743714954471,26126.33527625547139905393,4032.39138616227137390524,0.39263529793803847445,3.70680115351685124381,0.51764462204044381366,-0.99830831248791651600,1.51811798631817018723
2451544.50000000000000000000,785376000.00000000000000000000, 2024 11 20    0H  0M  0.000000S,24349.97675633960898267105,8763.71297710575345263351,-6049.95279095464411511784,0.39742355350089153543,1.11987740380398959061,-3.62900344325086043895,-0.74723310347303262269,1.51441714226739065907
2451544.50000000000000000000,787968000.00000000000000000000, 2024 12 20    0H  0M  0.000000S,12496.10793536714299989399,-22626.03108731815882492810,-6067.30794321767552901292,0.40343094167418502849,-3.24398006953152595599,-1.98505210040364921120,0.74076298465450352015,1.51075834682903731299
2451544.50000000000000000000,790560000.00000000000000000000, 2025  1 19    0H  0M  0.000000S,-19198.18307867053226800635,-17856.28135664134242688306,3969.30876589291847267305,0.40378609398987008738,-2.43985090217284117386,2.84686255033595658759,0.99597289076312878198,1.50712692508475298858
2451544.50000000000000000000,793152000.00000000000000000000, 2025  2 18    0H  0M  0.000000S,-20192.84435704402858391404,15551.03191836796395364217,7365.72005126133808516897,0.39187340741144116585,2.25564826522243011553,3.12771088247789696979,-0.40568637931882950420,1.50349804537665798776
