t0,interval,date_start,date_end,semi-major axis,eccentricity,inclination,longitude of ascending node (Ω) (rads),longitude of ascending node (Ω) (degs),argument of pericenter (ω) (rads),argument of pericenter (ω) (degs),mean anomaly (rads),mean anomaly (degs),M_dot,Omega_dot,omega_dot,theta,Phi_1,Phi_2,Phi_3,Phi_4,Phi_5,Phi_1_deg,Phi_2_deg,Phi_3_deg,Phi_4_deg,Phi_5_deg
2451544.5,25920000.0,2000-01-01 00:00:00.000,2000-10-27 00:00:00.000,26556.402281610022,0.0013455884456653,1.6061488646798996,0.0073739411331711,0.4224957053086234,-0.6139220624426298,-35.17514312792967,-1.385669698859158,-79.3930255437935,0.0001458864746434,4.982549e-10,1.06579329e-08,6.905604705362299,-15.803427230893213,-15.796053289760044,-16.40997535220267,-15.818175113159556,-13.93953922016581,174.5303178277013,174.95281353300982,139.77767040508024,173.68532641708407,281.32323432741623
2451544.5,28512000.0,2000-01-01 00:00:00.000,2000-11-26 00:00:00.000,26557.201129505716,0.0013536203083203,1.6055583696997573,0.0080444408799679,0.4609125109646691,-0.7441247724496076,-42.63520889249527,-0.1780112828712293,-10.199295214230892,0.0001458798922351,4.89887e-10,1.06829455e-08,7.42168845961571,-15.75746853367229,-15.74942409279232,-16.49354886524193,-15.773557415432226,-13.500960893683564,177.16355721037985,177.62446972134455,134.98926082884918,176.24173218845056,306.4519214207596
2451544.5,31104000.0,2000-01-01 00:00:00.000,2000-12-26 00:00:00.000,26560.115360270393,0.0015164114574139,1.605318625110512,0.0085214255345587,0.4882417185652282,-0.7443960978997262,-42.65075469566157,0.9040411342582672,51.797741499218525,0.0001458558835287,4.863327e-10,1.06893492e-08,7.937772213878255,-15.707377965863412,-15.698856540328853,-16.44325263822858,-15.724420816932529,-13.448625395560555,180.03353533924246,180.52177705780764,137.87102236214616,179.057051902112,309.4505245819229
2451544.5,33696000.0,2000-01-01 00:00:00.000,2001-01-25 00:00:00.000,26555.587027690748,0.0016147851025264,1.6056600542057256,0.0090296697708743,0.5173619682679679,-0.8532037286695006,-48.88497271758743,2.0974931902334184,120.17750735780558,0.0001458931927457,4.914195e-10,1.06807684e-08,8.453855968149936,-15.654392804965081,-15.645363135194204,-16.498566863863708,-15.672452144506828,-13.067692609643956,183.06936143553844,183.58672340380656,134.70175068621893,182.03463749900254,331.27636549310455
2451544.5,36288000.0,2000-01-01 00:00:00.000,2001-02-24 00:00:00.000,26557.465988565426,0.0016992863605485,1.6061859081899643,0.0097513660802545,0.558712120885613,-0.7926452374132325,-45.41522675492336,3.12336928297945,178.95587777552458,0.0001458777099384,4.987115e-10,1.06547364e-08,8.969939722430752,-15.59940403321503,-15.589652667134779,-16.38229790454801,-15.618906765375542,-13.19221422273457,186.21998597742447,186.77869809830997,141.36347134338655,185.10256173565313,324.14180260485136
2451544.5,38880000.0,2000-01-01 00:00:00.000,2001-03-26 00:00:00.000,26559.697951153135,0.0017249130795464,1.6063263650302892,0.0106402571934401,0.609641830117843,-0.8439114254278048,-48.35256295988252,-2.0199596456571016,-115.73516248289316,0.0001458593219233,5.005501e-10,1.06452895e-08,9.486023476720705,-21.825277767332878,-21.814637510139434,-22.658548935567243,-21.84655828171976,-19.261622719469145,189.5036972311177,190.11333906123582,141.76077610135303,188.28441357088218,336.3903116011188
2451544.5,41472000.0,2000-01-01 00:00:00.000,2001-04-25 00:00:00.000,26554.92856082153,0.0017359778870037,1.6059238948864223,0.0114799272405177,0.6577513799989346,-0.7810147827681203,-44.74885078994011,-0.9915779419007636,-56.81323112918212,0.0001458986192202,4.951781e-10,1.06700189e-08,10.00210723101979,-21.76532725946795,-21.75384733222743,-22.53486211499555,-21.788287113948982,-19.387843129442036,192.9386083114441,193.596359691443,148.8475089015028,191.62310555144632,329.1584148212612
2451544.5,44064000.0,2000-01-01 00:00:00.000,2001-05-25 00:00:00.000,26557.681312361616,0.0018435901673251,1.6053787901583043,0.0121115774861858,0.6939422732041167,-0.8713083540315116,-49.922291340496166,0.1932078658364266,11.069995281157095,0.0001458759358257,4.873295e-10,1.06902019e-08,10.518190985328012,-21.702370881364924,-21.690259303878737,-22.56156765791025,-21.726594036337293,-19.05211108681183,196.5457430701772,197.23968534338155,147.3173940028853,195.15785852376916,348.39444391127813
2451544.5,46656000.0,2000-01-01 00:00:00.000,2001-06-24 00:00:00.000,26558.70100547982,0.0019256966531575,1.6052148765011147,0.0125840449866192,0.7210126669360463,-0.862073417266628,-49.39316843979813,1.281428463801164,73.4204427237393,0.0001458675347789,4.849589e-10,1.06960002e-08,11.034274739645372,-21.63661038776959,-21.62402634278297,-22.486099760049598,-21.66177847774283,-19.01263800100985,200.31354181188703,201.0345544788231,151.64138603902484,198.87151647801488,350.6560851320894
2451544.5,49248000.0,2000-01-01 00:00:00.000,2001-07-24 00:00:00.000,26554.36485386675,0.0021196126134434,1.605519944874361,0.0131126674072483,0.7513005005940874,-0.9197346504619108,-52.69691374340748,2.4379806242383184,139.6860003035255,0.0001459032650385,4.895221e-10,1.06887412e-08,11.550358493971867,-21.56935834676008,-21.556245679352827,-22.475980329814742,-21.595583681574574,-18.7708163931526,204.16679992537274,204.91810042596694,152.22118668255916,202.66419892418457,4.511442657377529
2451544.5,51840000.0,2000-01-01 00:00:00.000,2001-08-23 00:00:00.000,26558.269908478735,0.0020857524213309,1.6059241727048512,0.0138199466238469,0.7918246146425039,-0.8639496285978904,-49.5006674305541,-2.801292686611443,-160.50224812369925,0.0001458710864022,4.949762e-10,1.06651368e-08,12.066442248307494,-27.784306865200474,-27.770486918576626,-28.63443654717452,-27.81194675844817,-25.150998139535265,208.0764799276542,208.86830454229676,159.3676371117424,206.49283069836906,358.9539560632438
2451544.5,54432000.0,2000-01-01 00:00:00.000,2001-09-22 00:00:00.000,26557.98041769835,0.0021918242198219,1.6060466703665015,0.0146498019188187,0.8393718206509697,-0.8710467185319458,-49.90730073060025,-1.693496140045554,-97.03018144630605,0.0001458734714734,4.9672e-10,1.06601261e-08,12.582526002652255,-27.714945061963192,-27.700295260044374,-28.571341978576317,-27.744244665800828,-25.0578555006109,212.05061851256733,212.88999033321807,162.98268960261817,210.3718748712654,4.290636166320837
2451544.5,57024000.0,2000-01-01 00:00:00.000,2001-10-22 00:00:00.000,26554.328265444685,0.0021419119860476,1.6057741482724166,0.0154504818866405,0.8852474035478349,-0.8404922383283105,-48.15665796971593,-0.6223076255997774,-35.65560050567464,0.0001459035665923,4.931067e-10,1.06775092e-08,13.098609757006157,-27.644568896053762,-27.62911841416712,-28.469610652495433,-27.675469859827043,-25.076740735408908,216.08287579749003,216.968123201038,168.8114652313218,214.31238099039433,3.20859191728141
2451544.5,59616000.0,2000-01-01 00:00:00.000,2001-11-21 00:00:00.000,26558.72776170679,0.002344547073234,1.6053127636388052,0.0160875367835334,0.9217479604579364,-0.8667741132123716,-49.6624984782635,0.5073168124091063,29.067112227071902,0.0001458673143506,4.863377e-10,1.06915852e-08,13.61469351136919,-27.57275678675811,-27.556669249974576,-28.42344336318695,-27.604931860325177,-24.924171836770398,220.19740657806324,221.11915453852112,171.45665606025727,218.35391065714725,11.950145894227262
2451544.5,62208000.0,2000-01-01 00:00:00.000,2001-12-21 00:00:00.000,26556.889402804376,0.0023660175042457,1.605081257948387,0.0165708405267793,0.9494392251687968,-0.8765167299109202,-50.220709296504,1.6218391685501254,92.92453940692872,0.0001458824607659,4.831884e-10,1.07045578e-08,14.130777265741362,-27.499661252316738,-27.48309041178996,-28.35960714170088,-27.5328029333703,-24.82039854100364,224.3854722028068,225.3349114279756,175.11420213147153,222.48659375246916,17.895917767825267
2451544.5,64800000.0,2000-01-01 00:00:00.000,2002-01-20 00:00:00.000,26554.581676978378,0.0025748546590522,1.605285071474692,0.017069158634664,0.9779907496055444,-0.8686104657762334,-49.76771372987081,2.7188599831040894,155.77920211887465,0.0001459014780511,4.862011e-10,1.06988364e-08,14.646861020122666,-27.426403364282812,-27.409334205648147,-28.277944671424383,-27.46054168155214,-24.76936449105012,228.5828400031928,229.56083075279844,179.7931170229274,226.6268585039818,20.81995344162192
2451544.5,67392000.0,2000-01-01 00:00:00.000,2002-02-19 00:00:00.000,26559.166493953937,0.0024931016593731,1.6056759808610483,0.017728494904892,1.015767935169506,-0.8504436965099242,-48.72683452352331,-2.4780489211430337,-141.98174460844277,0.000145863699981,4.914271e-10,1.06748108e-08,15.162944774513106,-33.636653671774276,-33.61892517686938,-34.46936887337931,-33.672110661584064,-31.03213709752983,232.7617076641102,233.7774755992798,185.05064107575618,230.73017179377098,21.989515040188508
2451544.5,69984000.0,2000-01-01 00:00:00.000,2002-03-21 00:00:00.000,26556.154845956044,0.002587556704068,1.6058256565754618,0.0185190187135735,1.0610616130115536,-0.8094178047262937,-46.37622407356085,-1.4153065993360368,-81.09109485896792,0.0001458885135831,4.937217e-10,1.06725423e-08,15.679028528912685,-33.56426244317413,-33.545743424460554,-34.35516122918685,-33.601300480601275,-31.080451972854526,236.90941953666538,237.97048114967697,191.59425707611604,234.7872963106422,19.221276596382495
2451544.5,72576000.0,2000-01-01 00:00:00.000,2002-04-20 00:00:00.000,26555.201155741368,0.0025239659170652,1.6055904155825123,0.019284284293993,1.1049081009762292,-0.8271825961727433,-47.39407164737253,-0.2942896436758375,-16.861554537034355,0.0001458963727044,4.904657e-10,1.06843697e-08,16.195112283321397,-33.492412522197384,-33.47312823790339,-34.300310834076136,-33.53098109078537,-30.953011880797174,241.0261167669812,242.13102486795765,194.73695322058484,238.816300565029,26.52305601202761
2451544.5,75168000.0,2000-01-01 00:00:00.000,2002-05-20 00:00:00.000,26559.450896795868,0.0027075956830996,1.6051914299253884,0.0199125867464,1.1409071797568608,-0.8133983164191034,-46.60429059386132,0.7952768427862111,45.56600663613899,0.0001458613570895,4.845867e-10,1.06959022e-08,16.711196037739242,-33.42060096236498,-33.40068837561858,-34.21408669203768,-33.46042613585777,-30.920668252868467,245.14061606562927,246.2815232453861,199.67723265152472,242.85880170611586,28.37620938648388
2451544.5,77760000.0,2000-01-01 00:00:00.000,2002-06-19 00:00:00.000,26555.371374240334,0.0027406094350615,1.6049215990798105,0.0204277694232451,1.1704249728183416,-0.8465099532137856,-48.501447634966695,1.9314323464604732,110.6629218672345,0.0001458949699248,4.810324e-10,1.07138553e-08,17.22727979216622,-33.34920942166251,-33.328781652239265,-34.17529160545305,-33.390064960509,-30.74839625375142,249.2310500408173,250.4014750136355,201.90002737866894,246.8902000951805,38.246667864172196
2451544.5,80352000.0,2000-01-01 00:00:00.000,2002-07-19 00:00:00.000,26556.0585510113,0.0028523955320721,1.604963218392297,0.0209189549626439,1.198567831183751,-0.7949600475831846,-45.547855608035576,2.981865172914621,170.8482894850552,0.0001458893070935,4.81578e-10,1.07109906e-08,17.74336354660234,-33.2789030129106,-33.25798405794796,-34.05294410553113,-33.32074092283589,-30.83126600527311,253.25931053502336,254.45787836620684,208.91002275817186,250.86217487265571,33.49858085268147
2451544.5,82944000.0,2000-01-01 00:00:00.000,2002-08-18 00:00:00.000,26559.3813620984,0.0028175169428278,1.6053044530017808,0.0214934395912945,1.2314833758005714,-0.799322436187804,-45.79780206367624,-2.1964880903923185,-125.84949733022953,0.0001458619299059,4.861833e-10,1.06909705e-08,18.259447301047594,-39.49321168908401,-39.47171824949272,-40.271040685680525,-39.536198568266606,-37.03076406174672,257.2056507987568,258.43713417455774,212.63933211088124,254.7426840471553,38.29350711718689
2451544.5,85536000.0,2000-01-01 00:00:00.000,2002-09-17 00:00:00.000,26554.97823466963,0.0028392511826162,1.605631469659462,0.0222233250805867,1.2733027338648588,-0.7331637060353252,-42.007186047994296,-1.1645425219341778,-66.72337157034949,0.0001458982098426,4.910595e-10,1.06828485e-08,18.77553105550198,-39.42654501389288,-39.40432168881229,-40.137485394847616,-39.47099166405405,-37.160383920545144,261.02536992137857,262.29867265524354,220.29148660724923,258.4787644536491,30.866836266955943
2451544.5,88128000.0,2000-01-01 00:00:00.000,2002-10-17 00:00:00.000,26557.10177572248,0.0028489887774258,1.6055558583308192,0.0230229454718337,1.3191176074959017,-0.7661574748070433,-43.897589748844275,-0.0357182736376457,-2.0465063309304927,0.0001458807108711,4.898638e-10,1.06831164e-08,19.291614809965505,-39.36208242290387,-39.33905947743203,-40.105216952239076,-39.408128313847534,-36.994541162067236,264.71880432152693,266.037921929023,222.14033218017858,262.0805691065352,40.36892639054713
2451544.5,90720000.0,2000-01-01 00:00:00.000,2002-11-16 00:00:00.000,26559.469550161324,0.0029330457875883,1.605077376639318,0.0237110667714084,1.3585440537545956,-0.7392038223248238,-42.35325921915079,1.031872782606978,59.12195543780014,0.0001458612034266,4.829806e-10,1.07009315e-08,19.807698564438166,-39.29901710182277,-39.27530603505136,-40.01450985737619,-39.34643923536559,-37.01027243453407,268.33218105311107,269.690725106866,227.33746588771464,265.6150929456021,39.46759087182727
2451544.5,93312000.0,2000-01-01 00:00:00.000,2002-12-16 00:00:00.000,26555.008434414805,0.0030215588937989,1.604635900177518,0.0242008025854375,1.3866038489748642,-0.7742189182391985,-44.35947643429023,2.160098303736536,123.7645161374717,0.0001458979609581,4.770299e-10,1.07271046e-08,20.323782318919957,-39.23748444975714,-39.2132836471717,-39.98750256541089,-39.285886054928014,-36.84222528728323,271.85774231871846,273.2443461676935,228.88486973340378,269.08453462076886,49.09598316851407
2451544.5,95904000.0,2000-01-01 00:00:00.000,2003-01-15 00:00:00.000,26558.051840474673,0.0030046661281392,1.6046598366497755,0.0246115576459653,1.410138380356754,-0.7168802873164025,-41.074214879355694,-3.0892247186800277,-176.99953834785464,0.0001458728830258,4.771853e-10,1.07215959e-08,20.839866073410885,-45.46122559517224,-45.43661403752627,-46.153494324842676,-45.51044871046417,-43.23675006028513,275.2636419045166,276.6737802848738,235.59956540551775,272.4433651438035,42.716701683654264
2451544.5,98496000.0,2000-01-01 00:00:00.000,2003-02-14 00:00:00.000,26559.221820051163,0.0030087371030866,1.6051025111212924,0.0251375925627441,1.440277960964694,-0.7220169836024983,-41.36852589718952,-1.995769215643188,-114.34915293848935,0.0001458632442034,4.8335e-10,1.07001678e-08,21.355949827910955,-45.40454826250485,-45.37941066994211,-46.101427653544604,-45.45482344763034,-43.16308453400912,278.5110138604168,279.95129182138135,238.58276592419224,275.6304579384878,46.937425434879515
2451544.5,101088000.0,2000-01-01 00:00:00.000,2003-03-16 00:00:00.000,26555.06596387652,0.0029322447606103,1.6054834199839148,0.0258641657948198,1.4819075406698115,-0.6693196748346629,-38.3491925130948,-0.9639415731868428,-55.22978384080704,0.0001458974868436,4.889685e-10,1.0689288e-08,21.87203358242015,-45.351464247066986,-45.32560008127217,-45.99491975610683,-45.40319257865663,-43.26591272517854,281.5525039046138,283.0344114452837,244.68521893218895,278.58868882327397,41.04580406590776
2451544.5,103680000.0,2000-01-01 00:00:00.000,2003-04-15 00:00:00.000,26559.101201793597,0.0030054278601835,1.6053760208334322,0.0266662824694958,1.5278654408058148,-0.7007103253347107,-40.14774430291778,0.1487129079964933,8.520621987316384,0.0001458642378622,4.872093e-10,1.0688183e-08,22.38811733693849,-45.3015658087457,-45.2748995262762,-45.97560985161092,-45.35489837368469,-43.119435985333084,284.41147382471763,285.93933926552336,245.79159496260536,281.3557429431057,49.4383030558879
2451544.5,106272000.0,2000-01-01 00:00:00.000,2003-05-15 00:00:00.000,26559.35635980399,0.0029902385443378,1.6048329148815204,0.0273394756051338,1.566436566275045,-0.6794769242814527,-38.93116003785745,1.2065329949733703,69.12924845525309,0.0001458621358719,4.795448e-10,1.07119777e-08,22.90420109146596,-45.25400663663487,-45.22666716102973,-45.90614408531118,-45.30868558784514,-43.13355743697511,287.13641366380443,288.70285023007955,249.7716901922222,284.0035405312542,48.62920347620184
2451544.5,108864000.0,2000-01-01 00:00:00.000,2003-06-14 00:00:00.000,26555.72659173524,0.0031133622433888,1.6043737598352832,0.0277949327361056,1.5925323376288607,-0.7018950219119379,-40.2156224167965,2.305733071305703,132.10877366955367,0.0001458920426312,4.73294e-10,1.07377565e-08,23.420284846002563,-45.20893670987525,-45.181141777139146,-45.88303679905109,-45.26452657534747,-43.019866845931126,289.71873025009427,291.3112625877229,251.09564017092634,286.53366557483605,55.14319451336996
2451544.5,111456000.0,2000-01-01 00:00:00.000,2003-07-14 00:00:00.000,26559.838039188486,0.003036218761005,1.6044344093088811,0.0281750091419041,1.61430911157362,-0.6529696740177016,-37.41240647124748,-2.952461629130751,-169.16359052351135,0.0001458581679374,4.739041e-10,1.0729048e-08,23.936368600548306,-51.44999349510316,-51.42181848596125,-52.07478815997896,-51.506343513386966,-49.406559445624346,292.1325167550499,293.74682586662357,256.3344193953758,288.90389853190254,49.212663503512886
2451544.5,114048000.0,2000-01-01 00:00:00.000,2003-08-13 00:00:00.000,26559.317327677723,0.0030750544733803,1.604911949433031,0.0286983211021318,1.6442926782633924,-0.6429433427940106,-36.83794000812975,-1.8923956617479385,-108.4262845870234,0.0001458624574151,4.806608e-10,1.07085066e-08,24.452452355103183,-51.411545393646186,-51.38284707254405,-52.025790415338065,-51.468942035850446,-49.39662040195776,294.3354306988249,295.97972337708825,259.14178336895884,291.04684534229864,49.78212875800409
2451544.5,116640000.0,2000-01-01 00:00:00.000,2003-09-12 00:00:00.000,26555.95051525328,0.0029509695645285,1.605294369113594,0.0294352454836262,1.686515335143303,-0.6028818984239201,-34.542588324525425,-0.8669342783761788,-49.67167526617468,0.0001458901973617,4.862508e-10,1.06964016e-08,24.96853610966719,-51.37745315065086,-51.34801790516723,-51.95089980359115,-51.43632364161811,-49.48050171892822,296.2887723365916,297.9752876717348,263.43269934720956,292.91574166630517,44.97608331559786
2451544.5,119232000.0,2000-01-01 00:00:00.000,2003-10-12 00:00:00.000,26560.570142942823,0.0030499980687,1.605182948779954,0.0302410458571179,1.732684295674447,-0.6307058800679805,-36.13678504197957,0.2225748635573631,12.75260030753706,0.0001458521374244,4.844013e-10,1.06946236e-08,25.484619864240337,-51.34712969913417,-51.316888653277054,-51.94759453334503,-51.40761179084841,-49.36428892135888,298.02617812876724,299.75886242444176,263.6220773824625,294.56080953741866,51.634586141729415
2451544.5,121824000.0,2000-01-01 00:00:00.000,2003-11-11 00:00:00.000,26559.668938202423,0.0029869224125315,1.6046495119327413,0.0308987127120831,1.7703658307895964,-0.6190044527225677,-35.46634264080843,1.269703492880716,72.748651375084,0.0001458595609216,4.769432e-10,1.07196987e-08,26.00070361882262,-51.31980948477501,-51.28891077206292,-51.90791522478549,-51.381606910199174,-49.370099988471054,299.5915111069403,301.3618769377299,265.8955342969216,296.05077944536106,51.30163652173451
2451544.5,124416000.0,2000-01-01 00:00:00.000,2003-12-11 00:00:00.000,26556.7995548054,0.0030928950233321,1.6041966058805943,0.0313313536707885,1.7951543317679048,-0.6334135296521037,-36.29192193555017,2.3400865899783043,134.0770853009176,0.0001458832010993,4.707344e-10,1.07441112e-08,26.51678737341404,-51.29557033283109,-51.2642389791603,-51.897652508812406,-51.35823304017267,-49.301335682862415,300.98031221230303,302.77546654407115,266.4835446085208,297.39000354876725,55.24154101425711
2451544.5,127008000.0,2000-01-01 00:00:00.000,2004-01-10 00:00:00.000,26561.180288818025,0.002980441618001,1.6042649017779929,0.0316819085460683,1.815239646609172,-0.5953516693031106,-34.111137977136536,-2.9284736693342412,-167.78918166804183,0.0001458471118249,4.714373e-10,1.07346649e-08,27.032871128014595,-57.55788568612047,-57.5262037775744,-58.12155544687751,-57.62124950321261,-55.67678495257293,302.1760724888445,303.9913121354534,269.88017415831746,298.54559319562577,49.95520536008189
2451544.5,129600000.0,2000-01-01 00:00:00.000,2004-02-09 00:00:00.000,26560.077858065448,0.0030215065940691,1.6047564494319084,0.0321878996288288,1.8442308001226095,-0.582631055655608,-33.38230050231811,-1.8928169129824737,-108.45042050487696,0.0001458561924464,4.784249e-10,1.07143312e-08,27.54895488262428,-57.541169834257815,-57.50898193462898,-58.091612990284595,-57.60554563351547,-55.696712968404505,303.1338202515403,304.97805105166344,271.59575054934476,299.44535865129546,48.81341415886254
2451544.5,132192000.0,2000-01-01 00:00:00.000,2004-03-10 00:00:00.000,26557.02937045255,0.0028818862983501,1.6050973311833747,0.032909925386877,1.8855998287584987,-0.5417963603641652,-31.042644804415705,-0.8902205741478278,-51.00588173438351,0.0001458813074668,4.83409e-10,1.07036017e-08,28.065038637243106,-57.52918428361133,-57.49627435822445,-58.038070718588614,-57.59500413438508,-55.8050654263582,303.8205417187246,305.7061415474832,274.6634967430673,300.0493420612079,42.60527561824756
2451544.5,134784000.0,2000-01-01 00:00:00.000,2004-04-09 00:00:00.000,26561.624467620924,0.0029810365996695,1.6049284420352703,0.0336648064678828,1.928851328734409,-0.571412995673274,-32.73955301100578,0.1788525568446754,10.247496662323549,0.0001458434534309,4.807536e-10,1.07044184e-08,28.581122391871066,-57.521140416102845,-57.48747560963496,-58.05888860530824,-57.58847002903861,-55.70590700967938,304.2814213779229,306.2102727066572,273.4707196956515,300.4237187204544,48.28663439714319
2451544.5,137376000.0,2000-01-01 00:00:00.000,2004-05-09 00:00:00.000,26560.68357659284,0.0029316838477525,1.604467726046024,0.0342608618781463,1.9630027880984433,-0.5583914372627089,-31.993472671397303,1.2022202928756955,68.88214882675912,0.0001458512030816,4.743225e-10,1.07263345e-08,29.097206146508157,-57.51632257552518,-57.482061713647035,-58.04045315090974,-57.58484429928147,-55.73836567810262,304.5574633093902,306.5204660974887,274.5269934260914,300.6314577331932,46.426889687877065
2451544.5,139968000.0,2000-01-01 00:00:00.000,2004-06-08 00:00:00.000,26557.7376171079,0.0030415776088235,1.60414622054407,0.0347068327259648,1.9885550354643124,-0.5738680207423777,-32.88021558606423,2.2507356920230266,128.9576559523761,0.0001458754719212,4.699691e-10,1.0744998e-08,29.61328990115439,-57.515005298302164,-57.4802984655762,-58.05416648631857,-57.58441896375409,-55.689280737897136,304.6329377347174,306.62149277018216,273.7412771841182,300.6558276637893,49.23924959930309
2451544.5,142560000.0,2000-01-01 00:00:00.000,2004-07-08 00:00:00.000,26562.08578510541,0.0029478830181104,1.6041742381800896,0.0351250655182731,2.0125180093175485,-0.5268018852836993,-30.18352466629092,-3.050111459582308,-174.7585136785536,0.0001458396540394,4.701073e-10,1.07373973e-08,30.129373655809754,-63.80053559096724,-63.76541052544897,-64.29221241073267,-63.87078572200379,-62.11475473856133,304.4985799633796,306.5110979726969,276.3275733064056,300.4735439447445,41.08670799020456
